u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u31,u32
-1.11133754314835,-0.990439295898877,-0.866826151682805,-0.741613094939682,-0.616047951862576,-0.491509614114233,-0.369502198305014,-0.251644937176035,-0.139657720685341,-0.0353423250451668,0.0594405279275645,0.142798060805798,0.213198772760436,0.270656559683888,0.315687910327984,0.348923891104288,0.371092138300458,0.3829996735861,0.385516754296284,0.379561906575897,0.366088243729413,0.346071140166904,0.320497309331908,0.290355318629651,0.256627563027362,0.220283709793318,0.182275618609887,0.143533733497516,0.104964935594717,0.0674518392066152,0.0318535082594424,-0.000992432909888233,-0.0302663209349583,-0.05516163053505,-0.0748788241802153,-0.0886178803791961,-0.0955694920155648,-0.0949049080258127,-0.0857643709076771,-0.0672445468910664,-0.0387204083358371,-0.000438354830117485,0.0472355234225367,0.103963884365916,0.169429473702319,0.24332690484434,0.325354835473509,0.415208516027829,0.512572704379957,0.617114959145251,0.728479340802771,0.846280564419098,0.970098659520705,1.09947420088126,1.23390417808397,1.37283857125565,1.51567769515489,-4.577179561946,-4.577179561946
-1.54352522965279,-1.50564772141118,-1.46440542854231,-1.41969649140385,-1.37146349052402,-1.31970506251701,-1.26448818180132,-1.20596065529559,-1.14436323425936,-1.08004061478236,-1.01345049534898,-0.945169807751291,-0.875819390120146,-0.80578259922376,-0.735368566917844,-0.66487818963432,-0.594599014614992,-0.524800622463445,-0.455730604892396,-0.387611202921445,-0.320636637153557,-0.254971130399292,-0.190747595607932,-0.128066939960352,-0.0669979196027908,-0.00757746881690917,0.0501885780430035,0.10632445452403,0.160883200105207,0.213945243297647,0.265616897976913,0.316028833304589,0.3653345694483,0.413709043277515,0.461347280607768,0.508463204571414,0.555288603386932,0.602072275176105,0.649079362473719,0.696590783885032,0.7448297672618,0.793826308223115,0.843575945644301,0.894073432575953,0.945312729216026,0.997286998296932,1.04998860295895,1.10340910716362,1.15753927868181,1.21236909467185,1.26788774984249,1.32408366717516,1.3809445111593,1.4384572034743,1.4966079410316,1.55538221627198,1.6147648395947,-1.94685371385142,-1.94685371385142
2.22426918291349,2.05399697873304,1.88598674707437,1.72115864176085,1.56040081759113,1.40456445870439,1.25445938467592,1.11085056666485,0.974455879632765,0.845945384151748,0.725942374380296,0.615026352652122,0.513557646822242,0.4211420061563,0.337212298662107,0.261222797144072,0.192649757987173,0.13099143919472,0.0757676472555467,0.026518902126095,-0.0171946947605597,-0.0557948115609926,-0.0896863866980397,-0.119259218617141,-0.144889592887693,-0.166941903162278,-0.185770229974835,-0.201719847947015,-0.215128637668462,-0.226328383365201,-0.235645941544016,-0.243404269185009,-0.249923302833632,-0.255520682193631,-0.260512313607585,-0.265212770182415,-0.269935526311038,-0.274993024984972,-0.28069657660432,-0.287355963032948,-0.295189482294312,-0.304166609027403,-0.314214091685328,-0.32525848885127,-0.337226291661193,-0.350044039210611,-0.363638427050645,-0.377936408825319,-0.392865291053215,-0.408352821012708,-0.424327267651164,-0.44071749540514,-0.457453030790611,-0.47446412159989,-0.491681788524987,-0.509037869015506,-0.526465053172883,-3.74858330516461,-3.74858330516461
1.74531486275289,1.59083668319425,1.43848543548994,1.2894292336693,1.14480270133586,1.00570295548404,0.873186569310808,0.748267906407041,0.631919200626458,0.525072705229787,0.428625153745682,0.343444669202075,0.27009732143947,0.207996536456256,0.156292569407135,0.114170273595385,0.080846152501584,0.0555648380605881,0.0375952234914533,0.0262264490787716,0.0207639080245472,0.0205254089288059,0.0248376029127298,0.0330327575338095,0.0444459367290519,0.0584126261200481,0.0742668260959392,0.0913396211148133,0.10895822260601,0.126445474714636,0.143119806920383,0.158295615303772,0.171284054933755,0.181394229507058,0.187934770966306,0.190215811342695,0.187551361501644,0.179262126829051,0.164678808216661,0.143146319072896,0.114286590161017,0.0784528781322485,0.0361315993469405,-0.0121823345074588,-0.0659874561948089,-0.124777637744177,-0.188043978291515,-0.255276713536643,-0.325967165867754,-0.399609744451266,-0.475703994635692,-0.553756686020053,-0.633283918757759,-0.713813218479085,-0.79488558207129,-0.87605742994043,-0.956902415759226,-4.43820576061858,-4.43820576061784
2.20261208182865,2.06617972102878,1.93246591781712,1.80178852048569,1.67443844052098,1.55067934840819,1.43074773997014,1.31485337155222,1.20318005197023,1.09588676989309,0.993109127699814,0.894961047148677,0.801488402623946,0.712529420044521,0.627876727965674,0.547330245099697,0.470697345186175,0.397792940032335,0.32843949164485,0.262466963759492,0.199712722342714,0.140021393823826,0.0832446889629234,0.0292411994029845,-0.022123826879676,-0.0709787258056229,-0.117445668422493,-0.161640919134373,-0.203675097545998,-0.243653441089537,-0.281676066091498,-0.317838225367398,-0.352230560806476,-0.384939349732241,-0.416046744101918,-0.445631001843341,-0.473766709826639,-0.500524998133914,-0.525973745427764,-0.550177782403979,-0.573204103922742,-0.595130590103854,-0.616034286387168,-0.635989225504504,-0.655066652548729,-0.673335232681088,-0.690861242107306,-0.707708742933977,-0.723939742492907,-0.739614337694109,-0.754790844939563,-0.769525916101105,-0.783874641037605,-0.797890637100127,-0.811626126049427,-0.825131998788641,-0.838457868295723,-2.75061931420204,-2.75061931370923
-1.11168525440188,-1.07843431449941,-1.04230570046734,-1.00327416768471,-0.961371837947589,-0.916700818586715,-0.869445925653646,-0.819886806367809,-0.768408597777571,-0.715510136233805,-0.661808671629945,-0.608040065141499,-0.554955872482345,-0.502967462551451,-0.452357286809504,-0.403364728731815,-0.356182670651589,-0.310955478009366,-0.267778283812841,-0.226697410637496,-0.187711738836071,-0.150774816127569,-0.115797502812685,-0.0826509554829443,-0.0511697672309529,-0.0211551013131445,0.00762232427513656,0.0354195234861844,0.0625189033157473,0.0892263855243272,0.115870060760909,0.14279943503944,0.170385319212623,0.199020405039706,0.229120566235996,0.261126918931606,0.29550867245333,0.33276679718788,0.373438530010854,0.418102524045004,0.467236026814784,0.520936415500114,0.579233029381866,0.642151207085497,0.709708678878377,0.781911911055638,0.858752447655449,0.94020331095567,1.02621553693731,1.11671493380025,1.21159915924026,1.31073521418383,1.41395744596121,1.52106614192135,1.63182677539075,1.74596994058977,1.86319198337484,-3.41647257618201,-3.41647257618201
-1.07430140841551,-0.986604904837143,-0.898470426144418,-0.810279120154858,-0.722422441793015,-0.63530089582201,-0.549322757694548,-0.464902801079843,-0.38246105585264,-0.302421615129332,-0.225211504585037,-0.151259622022324,-0.0809257560544985,-0.0142810043142807,0.0486831743779987,0.107981661080005,0.163635040568766,0.215669028182327,0.264113954609285,0.309004303670369,0.350378298308415,0.388277530245848,0.422746629054559,0.453832966690994,0.4815863938645,0.506059004918284,0.527304928202766,0.54538013920544,0.560342293966865,0.572250580557578,0.581165586614923,0.587149181142561,0.590264408959075,0.590575396347116,0.58814726660183,0.583046064308355,0.575338687294295,0.565092825305689,0.552376904545168,0.537260058536236,0.519827311791649,0.500206281280197,0.478532098438914,0.454940100880525,0.429565734538431,0.402544458768146,0.374011653893601,0.34410253083277,0.312952042577288,0.280694797436625,0.247464974089408,0.213396238612833,0.178621663786015,0.143273651083598,0.107483855891793,0.0713831165886472,0.0351013882328203,-4.8477627589169,-4.61583613306619
-1.34265662112696,-1.20268568022653,-1.06100807822176,-0.918761564800964,-0.777134412654979,-0.637352646799521,-0.50066804145343,-0.368347363045165,-0.241663132486377,-0.121885991643581,-0.010278604857783,0.0919090870630231,0.18369245645866,0.265133063921034,0.336592473531076,0.398466272831128,0.45117746167083,0.495171140527848,0.530910231643224,0.558872017619996,0.57954532507013,0.593428216158353,0.601026079488612,0.602850034818026,0.599415584615787,0.591241460436358,0.578848624224958,0.562759394651061,0.543496676870479,0.521583281130093,0.49754132162927,0.471891692229252,0.445153620070114,0.417844301964135,0.390478631579644,0.36356902786231,0.337625376780446,0.313155099224975,0.290663357632671,0.270653192354156,0.253468226464371,0.239016062741191,0.22713108779491,0.217649022651673,0.210406760528309,0.205242204960495,0.201994111119344,0.200501932796334,0.200605677179019,0.202145769188836,0.204962926815024,0.208898048561313,0.213792113829325,0.219486096798398,0.225820894128282,0.232637266611052,0.239775794732532,-4.7028931828497,-4.70289318079132
-0.194130507718215,-0.194461025224701,-0.194771204090877,-0.195058193786474,-0.195319806467773,-0.195554370416079,-0.195760581287785,-0.195937353846782,-0.196083674546918,-0.196198453129048,-0.196280369209251,-0.196327707508584,-0.196339004886257,-0.196315444171406,-0.196258311250584,-0.196168227376831,-0.196045236970756,-0.195888875927555,-0.195698226004367,-0.195471959863716,-0.195208380680314,-0.194905459793969,-0.194560875644313,-0.194172057099167,-0.193736234239555,-0.193250499643548,-0.192711883168992,-0.192117443117042,-0.191464376403269,-0.190750149903559,-0.189972654407469,-0.18913038153458,-0.188222622495457,-0.18724968568247,-0.186213127778916,-0.185115990467962,-0.183963032082467,-0.182760940933386,-0.181518514941933,-0.180246787369987,-0.178956348563863,-0.177651483037195,-0.176334990852746,-0.175009278679772,-0.173676307155992,-0.17233754689391,-0.170993943066318,-0.169645888171646,-0.168293202305691,-0.166935120059492,-0.165570283025636,-0.164196736824312,-0.16281193155011,-0.161412724582915,-0.159995384792874,-0.158555597292087,-0.157088468037141,5.64739521083578,4.91340965512824
-1.11538689172638,-1.10444836519437,-1.09298903676437,-1.08093298743889,-1.06819420777419,-1.0546753591587,-1.04026629983898,-1.02484233191036,-1.00826211775284,-0.990365205124397,-0.970969089105435,-0.949865726128328,-0.926840785373428,-0.901751716354362,-0.874472923485396,-0.844874883673024,-0.812825603311977,-0.778192404310356,-0.740844077944838,-0.70065344068345,-0.657500318111182,-0.611274971005408,-0.561881960755957,-0.509244429241855,-0.453308740881011,-0.394049402367007,-0.331474139903209,-0.265628976810693,-0.196603119526607,-0.124533431447292,-0.0496082565935824,0.0279296465891733,0.10778128302975,0.189590892661748,0.272946837876985,0.357383951815711,0.442387305889388,0.527397268017207,0.611815646004729,0.695012820261979,0.776459028917627,0.855971976755442,0.933466250221759,1.0088965381406,1.08225556173723,1.15357171489592,1.22290654416276,1.29035217499344,1.35602876838624,1.42008207160382,1.48268110885934,1.54401604286525,1.60429622595157,1.66374844980026,1.72261539535924,1.78115427880549,1.83963568514329,-1.36681113452405,-1.36681113452405
-0.296526746032455,-0.286996603678406,-0.276336063705941,-0.264544174351541,-0.251667016644158,-0.237806756434656,-0.223127196632778,-0.207854227088336,-0.192270419328931,-0.17670426547741,-0.161515764172299,-0.147080724961772,-0.133740597431672,-0.121672264543106,-0.110977513817883,-0.101722309019767,-0.0939421545712572,-0.0876472016441952,-0.0828267671495447,-0.0794531479613647,-0.0774847380339196,-0.0768685202375944,-0.0775420306617595,-0.0794348978297243,-0.0824700537992087,-0.0865647049162596,-0.0916311403298048,-0.0975774475293497,-0.104308196186318,-0.11172514378995,-0.119728007935368,-0.128215339535631,-0.137085517808519,-0.146237871291556,-0.155573909859727,-0.164998632265037,-0.174421854548893,-0.183759489852502,-0.192934702647723,-0.201878876445847,-0.210542022069132,-0.218907495488941,-0.226966041129597,-0.234710817539946,-0.242137352272376,-0.249243449377762,-0.256029056582828,-0.2624961003676,-0.268648297630185,-0.274490952487246,-0.280030746131191,-0.285275526692168,-0.290234104877502,-0.294916059911194,-0.299331559073829,-0.303491193022469,-0.307405828096308,5.63834658857268,4.89136300432976
1.1093760462325,1.1565409306966,1.20302050735659,1.24747755423781,1.2885202121713,1.324712489809,1.35458904762265,1.37667420008309,1.38950508343825,1.39165896684379,1.38178472508025,1.35863851839712,1.32147835020019,1.27116862649586,1.20904863010743,1.13652742641553,1.0550563559185,0.966102504981333,0.871123289340973,0.771542456422325,0.668727950860527,0.563972169506832,0.458475142682583,0.353331113675747,0.249518856545425,0.147895891846803,0.0491965564636347,-0.0459663151693792,-0.1370965111631,-0.223806899956649,-0.305809830956742,-0.382906097369819,-0.454973047262642,-0.521952359585391,-0.583837909600354,-0.640664045171886,-0.692494491773324,-0.739412007027036,-0.781508819318048,-0.818877974538953,-0.851718656486932,-0.88050653121595,-0.905706181471111,-0.927724683514811,-0.946920901348964,-0.963613358820931,-0.97808691706418,-0.990598446670323,-1.00138165092578,-1.01065116810878,-1.01860605677764,-1.02543274767952,-1.03130752887863,-1.03639861650083,-1.0408678517452,-1.04487205521425,-1.04856406192271,-1.82169994009639,-1.82169994009639
-0.633710998599123,-0.557491194203849,-0.481042708718616,-0.404969316539496,-0.329896900067223,-0.256471687338838,-0.185358109912868,-0.117236327751436,-0.0527994649826351,0.00724940538180853,0.0622004982954266,0.111340756730004,0.15412075859916,0.190668237282651,0.221300204987244,0.246350736753083,0.266168311915051,0.28111342986445,0.291556473611294,0.297875797521332,0.300456018724762,0.299686494928049,0.29595997455582,0.289671408199194,0.281216913174972,0.27099288555434,0.259395256264357,0.246818889776798,0.233657125462187,0.220301462895021,0.207141393247579,0.194564379407619,0.182955987606552,0.172700173158578,0.164179722397767,0.157776852068237,0.153873966278388,0.152854569673994,0.15510433370988,0.161012111053796,0.17082786090164,0.184410069904599,0.20155272970839,0.222052145886949,0.245706128121746,0.272313234269732,0.301672071791928,0.333580659263544,0.367835849982901,0.404232819029231,0.442564614482548,0.482621772908814,0.524191998631538,0.567059905759866,0.611006821429037,0.655810648238797,0.701245783457276,-5.09998690530338,-5.09998602943048
-0.109298934135729,-0.111489659810476,-0.113575562321804,-0.115544529159912,-0.117387476468267,-0.119098180891734,-0.120672990863531,-0.122110448484122,-0.123410856286472,-0.124575820812058,-0.125607798678728,-0.126509662625866,-0.127286534831369,-0.127951768754368,-0.12851908467211,-0.129000370638043,-0.129405973710779,-0.129744956004413,-0.130025317556646,-0.130254189032882,-0.130437997584769,-0.130582609068308,-0.130693449494857,-0.130775608158909,-0.130833924431731,-0.130873059772013,-0.130897556107413,-0.130911881397222,-0.130920462903262,-0.130927708476996,-0.130938016017366,-0.130955771166915,-0.130985333293533,-0.131031009851847,-0.131097019332071,-0.131187443185225,-0.131306167362606,-0.131456814424608,-0.131642667559263,-0.131866586143334,-0.132129397675378,-0.132427336968041,-0.13275581499329,-0.133110239491015,-0.133486085882425,-0.133878960123788,-0.134284652885184,-0.134699184682029,-0.135118841835068,-0.135540203377954,-0.13596015925984,-0.136375920393194,-0.136785021265375,-0.137185315960131,-0.137574968518985,-0.137952438612505,-0.138316463490671,-0.171321590050418,7.55069379693685
-0.364459838481692,-0.355712928028903,-0.346056285994063,-0.335490364952041,-0.324045774303246,-0.311789355213493,-0.298829054169434,-0.285316775641077,-0.271448526391004,-0.257461483429703,-0.243628070823028,-0.230247598930631,-0.217603877032581,-0.205844490292047,-0.195056884179474,-0.185300718252956,-0.176610200514923,-0.168996906092096,-0.162452752812028,-0.156952912601129,-0.152458526794511,-0.14891916004172,-0.146274972576253,-0.144458618135781,-0.143396889366088,-0.143012138229864,-0.143223499012285,-0.143947938326201,-0.145101151696214,-0.146598320923943,-0.148354741206359,-0.150286322336791,-0.152309964528605,-0.15434380660228,-0.156307342508105,-0.158121401382744,-0.159707986464344,-0.160989969089962,-0.161890635539317,-0.162333122154068,-0.162265199623446,-0.161703611607873,-0.160675625678541,-0.159207278948398,-0.157323683746779,-0.155049316848012,-0.152408290113145,-0.14942460073416,-0.146122359529013,-0.14252599596459,-0.13866043881509,-0.134551271617628,-0.130224862377677,-0.125708467307727,-0.121030308748275,-0.116219627808993,-0.111306712662218,5.62989133519639,4.90985762198616
2.70743540925301,2.49010968726545,2.27866629762351,2.07404990788857,1.87709982462851,1.68854165794426,1.5089826029551,1.33891068203919,1.17869798551372,1.02860765469191,0.888804109642029,0.759365861702731,0.640177580216824,0.530596613824136,0.429889166600744,0.33736825624858,0.252393713469007,0.174371216931413,0.102750618248718,0.0370237716275094,-0.0232779565637881,-0.0785863594533897,-0.129299135626117,-0.175782629434123,-0.218374507811397,-0.257386333392376,-0.293106007495891,-0.32580006702323,-0.355715827123615,-0.383083367134156,-0.408117361263849,-0.431018758147357,-0.451976315058867,-0.47116799350164,-0.488762223275284,-0.504919042125739,-0.519791117823623,-0.533524659086747,-0.546260221232674,-0.558133385808088,-0.569256791761779,-0.579688659750861,-0.589476669875223,-0.598667001646787,-0.607304469948074,-0.615432650330746,-0.623093994070183,-0.630329933357052,-0.637180976972686,-0.643686796762452,-0.649886305190463,-0.655817724230319,-0.661518645820236,-0.667026084087304,-0.672376519524514,-0.677605935286158,-0.682749845751933,-2.2043301727831,-2.2043301727831
-1.18096269399549,-1.14740494316415,-1.11314835344091,-1.07822546479537,-1.042672567579,-1.00652979593569,-0.969841200831112,-0.932654801059368,-0.895022610807709,-0.857000642623004,-0.818648884922382,-0.780031253517659,-0.741199707388329,-0.702143004606089,-0.662830786757075,-0.623229554335136,-0.583302688354682,-0.543010472846486,-0.502310117630317,-0.461155780867296,-0.419498591016523,-0.377286667946894,-0.33446514308525,-0.290976178615435,-0.246758985878603,-0.201749843262622,-0.155882114006681,-0.109086264485311,-0.0612898836727101,-0.0124177046219809,0.0376083710772324,0.0888692447775166,0.141448586991986,0.195432797056882,0.250910954862196,0.307974763214704,0.366718479365305,0.427238834232098,0.489634937888228,0.554008122303323,0.620427215532576,0.688864702294428,0.759272102633033,0.831595862688186,0.905777329760704,0.981752776336601,1.05945347183176,1.13880579989816,1.21973141826543,1.30214745731106,1.38596675288884,1.47109810841999,1.55744658088311,1.6449137851325,1.73339821093271,1.82279554720976,1.91299900827406,-2.52277726000656,-2.52277726000656
-0.240745862333669,-0.239186213045429,-0.237589174600864,-0.235961781143969,-0.234311906590369,-0.232648281420046,-0.230980496057053,-0.229318989539603,-0.227675022420903,-0.226060633124382,-0.224488577290707,-0.222972249978879,-0.221522520281007,-0.220137700874229,-0.218812112642932,-0.217539251042724,-0.216311854220101,-0.215121964953627,-0.213960985027485,-0.212819720890994,-0.211688419666265,-0.210556794741435,-0.209414040332738,-0.208248834520038,-0.207049330363344,-0.20580313479926,-0.204497275104432,-0.20311815280737,-0.201651485042022,-0.200082233479993,-0.198394521170091,-0.196571537874074,-0.194595434839915,-0.192447210426088,-0.190106588612401,-0.187551893235944,-0.184759921802628,-0.18170582396448,-0.178362991219755,-0.174702975587287,-0.170702426563493,-0.166356522185807,-0.161664658548915,-0.15662763486816,-0.151247973138032,-0.145530198408366,-0.13948106704884,-0.133109731767355,-0.126427834883145,-0.119449525251589,-0.112191398910954,-0.104672368431286,-0.0969134704860921,-0.0889376247781263,-0.080769359722468,-0.0724345210353072,-0.0639599786466548,5.64399192272662,4.9059582690165
-0.144629839640798,-0.149622455930163,-0.15432205184929,-0.158695885905417,-0.162722086078032,-0.16638869182163,-0.169692175695386,-0.172635648802493,-0.175226947586064,-0.177476758331748,-0.179396878553011,-0.180998656984923,-0.182298030444794,-0.183332627545248,-0.184139630977101,-0.184750086871274,-0.185190226158916,-0.185482562828706,-0.185646806358621,-0.185700621128061,-0.185660259576252,-0.185541089616164,-0.185358030977441,-0.185125910014223,-0.184859738183898,-0.184574915921928,-0.184287361024039,-0.18401355891073,-0.183770531294022,-0.183575719786144,-0.183446781866945,-0.183401298338159,-0.18345639392311,-0.183628276030326,-0.183931700937412,-0.184379381851719,-0.184981359550546,-0.185744363598573,-0.186671200271576,-0.187760203208322,-0.188999005990206,-0.190356085265179,-0.191797384429034,-0.193290412793748,-0.194805171841014,-0.196314861899676,-0.197796356053469,-0.199230445083351,-0.200601872876315,-0.201899193904336,-0.203114491867428,-0.204243001180194,-0.205282671283637,-0.20623370892519,-0.207098126876512,-0.207879320243918,-0.208581684489159,5.65149748397806,4.90854305539751
2.58111365260546,2.43591284964653,2.29359013037899,2.1523636786604,2.01074544833314,1.86755626751893,1.72194408733978,1.57340273003827,1.42178769440648,1.26732493117499,1.11060817574044,0.952580626430515,0.794861991850705,0.640536545019971,0.492481036765722,0.352881900559753,0.223255261101318,0.104506297105526,-0.00298525152753537,-0.099266625127327,-0.184711848742006,-0.259928045412096,-0.325673394907698,-0.38278917796193,-0.432146310088705,-0.474605419230094,-0.510988758970447,-0.54206192911172,-0.568523355036314,-0.590999637662597,-0.610045138368539,-0.626144447455207,-0.63971666246234,-0.65112065237709,-0.660660695260011,-0.668592047035923,-0.675126129322581,-0.680435117351365,-0.684655768874668,-0.687892394227171,-0.690239409559448,-0.691815049846357,-0.692714255541948,-0.693005984160178,-0.692739042451751,-0.69194644667578,-0.690648757230425,-0.688856710361341,-0.686573385936866,-0.683796093046348,-0.680518115426516,-0.676730430149557,-0.67242349102159,-0.667589149218472,-0.662222764987811,-0.656325543408562,-0.649907102267772,-0.735166383436418,-0.735166383436418
3.04843857855389,2.70946565671668,2.38926998150229,2.08980097078219,1.8123842670832,1.55776343807377,1.32617195994977,1.1174253122704,0.931022584054393,0.766248492766239,0.622269311198719,0.498219064251688,0.392938876766668,0.304103876333377,0.229423727191675,0.166954754241216,0.115037096462436,0.0722412709677794,0.0373231182263273,0.00918600852533518,-0.0131507473858093,-0.0305782067239576,-0.0439195871276735,-0.0539481502582966,-0.061401638950788,-0.0669936046430877,-0.0714218576106823,-0.0753741905887399,-0.0795314667835724,-0.0845681259567302,-0.0911501470876418,-0.099930512984588,-0.111542251002197,-0.12658917452043,-0.145634521591035,-0.169187779246905,-0.197690092657605,-0.231498784487983,-0.27087164624018,-0.315951478481145,-0.366528297416401,-0.421690898152247,-0.480427201276429,-0.54176011511452,-0.60476695646439,-0.668594961533489,-0.732472790899629,-0.795718112639364,-0.857741508882024,-0.918047082401128,-0.976230234414304,-1.03197313979925,-1.08503846291417,-1.13526184099577,-1.18254361975914,-1.22684026534574,-1.2681558060074,-1.7804815437868,-1.7804815437868
2.65410142566387,2.42703014462835,2.20714318437882,1.99563258871484,1.79352878061613,1.60169665921962,1.4208376458217,1.25149753599046,1.09407959886791,0.948862056973392,0.81601891137804,0.695643051477994,0.587563751044874,0.490775483231566,0.404155687577012,0.326685090373199,0.257437973098423,0.195572435827917,0.140320973871403,0.0909815727502024,0.0469094438599803,0.00750946478927213,-0.0277706512617177,-0.059446457964573,-0.0880021665084673,-0.113895348787606,-0.137560980819418,-0.159414854322524,-0.179856382832436,-0.199270826317811,-0.218030955646735,-0.23649817591536,-0.255023125928749,-0.273945770258774,-0.293595000475502,-0.314287763493985,-0.336327737609823,-0.360003580810802,-0.385586781433106,-0.413328992317712,-0.44334889336041,-0.475446008383725,-0.509368230617166,-0.544867264414771,-0.581700363451794,-0.619631884067096,-0.658434648139251,-0.697891112255415,-0.737794342424928,-0.777948796134358,-0.818170916056194,-0.858289542125627,-0.898146150907994,-0.937594933122565,-0.976502721808872,-1.01474878487936,-1.05222449667439,-2.40001440931299,-2.40001440931299
-1.64862226682164,-1.5778067032062,-1.49310578757238,-1.39286831633577,-1.27572717008816,-1.14084016342599,-0.988182662029598,-0.818874435228983,-0.635507415732891,-0.442423835566741,-0.245879474625575,-0.0540199187102174,0.124248996484542,0.282971141952293,0.417960550421313,0.526263398853403,0.606243417543323,0.657559439961037,0.681052813150639,0.678568610979727,0.652736602211327,0.60673660848775,0.544069315770373,0.468348781354935,0.38312763467138,0.291760932107795,0.197310236575055,0.102486025809038,0.00962411191814475,-0.0793096311403495,-0.162692398387463,-0.239201327885424,-0.307759181810837,-0.36747273097449,-0.417566381333834,-0.457312133361231,-0.485955465492091,-0.502635152915284,-0.506293274565725,-0.495570311317655,-0.469233100155854,-0.427099094566602,-0.3688332975314,-0.29372465481046,-0.200706521090717,-0.0883681153085315,0.045039432498497,0.201598979318289,0.383721582661884,0.59413497644994,0.835861624680744,1.11218089824644,1.42656912668458,1.7826106484469,2.18387281393313,2.63373860413911,3.13519264800839,-1.99099951566393,-1.99099951566393
-1.95196177427477,-1.89245689141805,-1.82547484175671,-1.75053392886567,-1.66726425359883,-1.57545716709034,-1.47512092341256,-1.36654027837659,-1.25033651754643,-1.12752309169178,-0.999550902027492,-0.868336580683854,-0.736038413354494,-0.604185332635719,-0.474085753065648,-0.346994760765001,-0.224082355956628,-0.106406691477707,0.00510690325133357,0.109680792403572,0.206693898626833,0.295685000586513,0.376351138162969,0.448541937067947,0.512250713631854,0.567603201145098,0.614844672859099,0.654326143409351,0.686490226156209,0.711857120423002,0.731011107234992,0.744587848757227,0.753262716403038,0.757740315045137,0.75874532449338,0.757014742658893,0.75329158591717,0.748320079717126,0.742842355450605,0.737596399580881,0.733131055756539,0.729482893605501,0.726601731722417,0.724438051027143,0.722942895449546,0.722067779389677,0.721764601841189,0.721985567082258,0.722683111854,0.723809838961054,0.725318457242895,0.727161727877008,0.729292416986566,0.731663254535572,0.734226899503297,0.736935911337665,0.739742727693476,-2.40237134342488,-2.40237134342488
-0.826487185416866,-0.831636815249159,-0.836360383368555,-0.840598391504825,-0.844309577373296,-0.847465040410492,-0.850042444433281,-0.85202032185092,-0.853372335364448,-0.854061184929401,-0.854031657488136,-0.853202069203491,-0.851475439189276,-0.848801948367945,-0.845115991859626,-0.840313868149833,-0.834251996732507,-0.826743534197914,-0.817553633985784,-0.806393582266486,-0.792914088974656,-0.776698121201398,-0.757253842584625,-0.734008475649434,-0.706304241751407,-0.673397956974683,-0.634466360138006,-0.588619783766927,-0.53492727079204,-0.472456544215063,-0.400332121407452,-0.3178139983339,-0.224397314837965,-0.119929905311355,-0.00473959307081077,0.120242890141901,0.253384819565733,0.392297966377772,0.533849187290255,0.674244806153798,0.809746493245628,0.93809030126286,1.05763283663812,1.16714708030751,1.26581718606694,1.35321132082449,1.42924131546165,1.49411627565486,1.54829526952349,1.59244233152849,1.62738555743176,1.65408105886135,1.67358193420349,1.68701209444001,1.69554466017894,1.70038464021511,1.70275565486907,-0.909004329945638,-0.909004329945638
0.969262285379059,0.950018147708054,0.930781018068611,0.911538842412082,0.892279619906402,0.872991404481506,0.853662306489288,0.834280494484361,0.814834197132152,0.795311705251046,0.775701373995524,0.755991625187551,0.736157555676037,0.716119653873619,0.695784837472849,0.675060533580969,0.653854714320959,0.632075939698199,0.609633408268871,0.586437016196035,0.562397425344607,0.537426141142246,0.511435601019366,0.484339274338737,0.456051774833536,0.426488986692446,0.395568205561356,0.363208295873036,0.329329866068035,0.29385546343072,0.25670979043169,0.217819944638877,0.177115684430063,0.134529722903612,0.0899980525339671,0.0434603032436397,-0.00513986334951089,-0.0558543207186844,-0.10873000250171,-0.163808307806048,-0.221070747738232,-0.280346031707178,-0.341436522688493,-0.40414436599508,-0.468271926067662,-0.533622260942376,-0.5999996337052,-0.667210058850881,-0.735061879985007,-0.803366373785282,-0.871938373626993,-0.940596904841976,-1.00916582229051,-1.07747443985309,-1.14535814066234,-1.21265895645383,-1.27922610436277,-4.00886647810098,-4.0081636960353
