v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v38,v39,v40,v41,v42,v43,v44,v45,v46
-0.199271593399978,-0.197004493266491,-0.194736046002657,-0.192465602221706,-0.190192511648038,-0.187916123144858,-0.18563578474064,-0.183350843654471,-0.181060646320336,-0.178764538410423,-0.176461864857474,-0.174151969876267,-0.171834196984253,-0.169507889021425,-0.16717238816944,-0.164827035970064,-0.162471173342962,-0.160104140602896,-0.157725255819299,-0.155333249791285,-0.152926211543467,-0.150502195905177,-0.148059255983852,-0.145595443203737,-0.143108807341893,-0.140597396561826,-0.138059257445054,-0.135492435020919,-0.132894972794935,-0.130264912775954,-0.127600295502439,-0.124899160068079,-0.122159544147035,-0.119379484019036,-0.11655701459457,-0.113690169440398,-0.110776980805589,-0.1078161367609,-0.104812561759887,-0.101774630163166,-0.0987107602750445,-0.0956293779712862,-0.887750443426779,-0.884473469648467,-0.870315941274401,-0.809947394815104,-0.593751990252793,-0.198290440561998,-0.0587464464107633,1.08161442417627,3.72214038934491,6.36266697216901,0.17256853885516,0.0492780919153097,-0.0735953779021935,-0.170749438165927,-0.142947193172943,-0.124435743919465,-0.105895884449913,-0.0873308358803654,-0.0687434652503488
0.3632466690676,0.257337603118334,0.153794951468761,0.0541023511428063,-0.0402016560866603,-0.127621738671941,-0.20685377030559,-0.276946002235754,-0.337411930406353,-0.388243905203135,-0.429821895016856,-0.46275709278898,-0.487723358275473,-0.505312097741771,-0.515919965617711,-0.519660190872834,-0.516280623266726,-0.505071575258583,-0.484787803859062,-0.454530338077361,-0.414213459073994,-0.364035683562517,-0.304784023115309,-0.238073208156557,-0.1663788978276,-0.0928580214753908,-0.0210556753596971,0.045369620916134,0.1028254909402,0.147867438643293,0.177219583917877,0.187775900971375,0.176617250073854,0.141083217890108,0.0789696967104105,-0.01098590817696,-0.127973156686221,-0.266285242260682,-0.409111815908504,-0.535057734335399,-0.63064789027244,-0.695154931673059,-0.784881744643824,-0.771228555981232,-0.738470247498026,-0.66082460843722,-0.487741829505145,-0.174907363793211,0.135667253895408,-0.773147134307108,-0.794594268454567,-0.794599908207875,5.46354128859428,3.11065900262367,0.758984055984117,-0.621567270673554,-0.000127036929520847,0.566219384060961,1.1514695013349,1.7387859001162,2.32631339853012
-0.0460472546048607,-0.070383582239407,-0.0943696137067274,-0.117676349618109,-0.139976026251374,-0.160942140640191,-0.180249408505715,-0.197573640607669,-0.212591525320513,-0.224980309397241,-0.234417375112412,-0.24057972021669,-0.243143357061581,-0.241782658231681,-0.236169687092927,-0.225973561565686,-0.210859906662878,-0.190490454294033,-0.164545520029389,-0.133316391646434,-0.0977665921927086,-0.0588988504949579,-0.0177220743131524,0.0247485762187816,0.0674922072524,0.109483073757981,0.149691633674287,0.187085633227392,0.220631137537135,0.249293470053068,0.272038065685591,0.287831276777112,0.295641202437846,0.294438647119927,0.283198363846238,0.260900817009432,0.22653483511367,0.179314582808912,0.120489079309327,0.0524317691846099,-0.022467777905546,-0.101819895948662,4.25010175462185,3.41134564589383,2.57261342976707,1.7340166445276,0.896186262150167,0.0691457915043584,0.0163333252058825,-1.16962010865036,-2.34143850957985,-2.36699410434001,-1.41184953513568,-1.04317904362429,-0.632428822694996,-0.21579511305591,-0.252875662301586,-0.448602629720135,-0.641346267691892,-0.829812599483847,-1.01230115474537
-0.1082622828277,-0.107203781989354,-0.106267301191455,-0.105575022962711,-0.105249150763459,-0.105411870241951,-0.106185295093613,-0.107691396601251,-0.110051915041551,-0.113388249974795,-0.117821324924772,-0.123471420002412,-0.130457963479827,-0.138899269967444,-0.148912208386704,-0.160611776951524,-0.174110554310172,-0.189517985098159,-0.206929902055812,-0.226179392829864,-0.246816705214282,-0.268380055011332,-0.29041168914938,-0.312459792845957,-0.334080461040451,-0.354839543158138,-0.37431409231857,-0.39209309115733,-0.40777710532596,-0.420976549212517,-0.431308346339248,-0.438390929246033,-0.441837740848596,-0.441249654981184,-0.436207007968079,-0.42626220042648,-0.410934050801636,-0.389797711488556,-0.363283168392065,-0.332325149802898,-0.297905768587762,-0.261053935612092,1.65697955609527,1.28936330305235,0.921788221832321,0.554415163716007,0.188028803304021,-0.17333144712012,-0.480781829968557,-1.10434024415704,-1.12670654461107,-1.12674122062813,-1.07685603766162,-0.937890506971865,-0.541860803560706,-0.130274807050011,0.421418737412829,1.49568521242211,2.57050782096176,3.64533573566115,4.72016370089436
0.967154673352056,0.967587199310329,0.967759843849768,0.967412724853282,0.966285963127924,0.964119687533829,0.960654042289302,0.955629196666417,0.948785357444939,0.939862784700191,0.928601811779463,0.914742870698103,0.898026524700529,0.878193510442573,0.85498479324883,0.828141640314494,0.797405718754644,0.762519228355827,0.723239578767163,0.679717613180633,0.632533332691037,0.582288827834243,0.529586496000335,0.475028932251675,0.419218761070626,0.362758393605403,0.306249697261872,0.250293570121954,0.195489422760596,0.142434585352237,0.0917236785038247,0.0439480107467139,-0.00030490894534484,-0.0404516338151051,-0.0759126965415331,-0.106112067526315,-0.130476072243289,-0.14854147779984,-0.16088417921732,-0.168649802276658,-0.172985522710448,-0.175035745181422,-2.12895377394824,-2.11843984718904,-2.07543021385787,-1.90199035891587,-1.31289497502218,-0.251664642152253,0.229794723674663,-0.755300594901885,-1.50366094971387,-1.90679941696235,0.0924641282359848,0.20955028691593,0.326888760813276,0.600816736549873,-0.24176666009067,-1.66035463875799,-2.06953750308291,-2.12439965413123,-2.13134577277691
-0.957707337288132,-0.892544014910787,-0.818297431542908,-0.735496642310321,-0.645318015680886,-0.549514670683188,-0.450235835216577,-0.349798913245771,-0.25048764787522,-0.154420703874007,-0.0634952231121065,0.0206148947701553,0.0964314235980561,0.16263443767445,0.218026349098558,0.261502270626493,0.292028047132923,0.30862580862619,0.310417421755,0.297945852631651,0.273294658177558,0.238650696358403,0.196216177222399,0.148197382469087,0.0967917571039892,0.0441721934352888,-0.00753123291142459,-0.056249901616789,-0.099991302231416,-0.136843553581181,-0.164963205274834,-0.182541522533437,-0.187748741625486,-0.178662131019037,-0.153191121005084,-0.109019797818053,-0.0435910704772067,0.0454525358505196,0.156731037694212,0.286463088437348,0.430458029150002,0.584256334939038,-1.2999176062962,-1.28301456120751,-1.23813941570535,-1.12037772586743,-0.832425022570868,-0.293344734557877,0.0316326415712638,-0.88747814693558,-1.26867743340602,-1.30624172518907,5.48562321193062,3.25186819232759,1.01971957960511,-0.318650007698058,0.663084090250754,0.609254622606251,0.555521486331585,0.501898938347354,0.448403235545972
-0.347078824605777,-0.325727093758381,-0.304534495493194,-0.283667779706781,-0.263293837192326,-0.243579668997291,-0.224692357892027,-0.206799042230037,-0.19006689223403,-0.174663088538544,-0.160754802652677,-0.148509178865754,-0.138093316992682,-0.129674255230838,-0.123418952260786,-0.119494267550561,-0.118066938594601,-0.119303553504559,-0.123359785667846,-0.130100469353675,-0.139073025628985,-0.149808776853062,-0.161839100784937,-0.174695499489596,-0.187909657480202,-0.201013486769293,-0.213539154780033,-0.225019089809845,-0.234985958165308,-0.242972607482373,-0.248511972394625,-0.251136941817272,-0.250380191692857,-0.245773992822179,-0.236850009734417,-0.223139112399561,-0.204171226615088,-0.179569674473179,-0.149853178026319,-0.116035949335016,-0.0791386896231785,-0.0401835145974921,1.13342364323016,0.914606837313141,0.695813284940144,0.477062730371594,0.258391650829742,0.0396808714313323,-0.200794805992951,-1.31992912105991,-2.31660215944832,-2.41778856367836,-0.785910462471398,-0.545769688781859,-0.30390862727465,-0.125698480822366,0.508414980415814,1.50689582119526,2.50554141841621,3.50419696702171,4.50285311646189
-0.91352809353225,-0.874354421151605,-0.829215529151138,-0.777836310184585,-0.720192311348031,-0.656586426704846,-0.587700532484208,-0.514603375401501,-0.438705713910499,-0.361669876284524,-0.285295506985328,-0.211408302863859,-0.141772371068858,-0.0780347761422768,-0.0216999016581103,0.0258747489321256,0.0634708988657371,0.0899980964687216,0.104524401994897,0.107314297707762,0.0999210900417579,0.0840329871454233,0.0613781880673492,0.0336968073385273,0.00271652452637676,-0.0298694315382573,-0.062421519681353,-0.0933683983213532,-0.121213734614007,-0.144531987357314,-0.161950326937053,-0.172115153058066,-0.173643616736911,-0.165063000555528,-0.144743808267776,-0.110836207814027,-0.0612241118334516,0.00618799124075348,0.0908126203118319,0.190239980657245,0.301612094489067,0.421667017872851,-1.14107410580311,-1.14106828765025,-1.14093812430294,-1.13802612471291,-1.07295253792595,-0.014297920568554,0.247078675693187,-1.13346284021186,-1.14103649982951,-1.1410741895411,3.01131673746021,1.58152251120267,0.186549657714713,-0.433674264066386,0.87395858980506,1.59790233765666,2.32672011578225,3.05641870389347,3.78627456533064
-0.261465100496583,-0.258326849158517,-0.255058115505078,-0.251708737378058,-0.248338331978471,-0.245015560168968,-0.241816830041089,-0.238824533768818,-0.236124947248841,-0.233805923887522,-0.231954482088985,-0.230654329035268,-0.229983294286422,-0.230010579144559,-0.230793674249111,-0.232374772415816,-0.234776526941377,-0.237997111135844,-0.242001218602277,-0.246627946003436,-0.25160934849436,-0.256695138877246,-0.261672042316519,-0.266372708858909,-0.270678456039532,-0.274516039742805,-0.277849983343276,-0.280672588141136,-0.282993537319369,-0.284830316061401,-0.286199885626396,-0.287111394700273,-0.287559225160115,-0.287515266371792,-0.286918847744617,-0.285662058902893,-0.283567062628927,-0.280365821374779,-0.275808640074523,-0.269657568076454,-0.261669026927304,-0.251671908576989,5.3508642638764,4.10027421374173,2.84968416360706,1.59909411347239,0.348504131317781,-0.307875884889279,-0.307931125306167,-0.307962147984981,-0.307962147984981,-0.307962147984981,-0.00406076733794039,-0.0886963271093539,-0.169968663943719,-0.234853180688122,-0.253004950807673,-0.261892661519737,-0.269524762783749,-0.276006330741695,-0.281464058038317
-0.00527225338144658,0.0795580826584243,0.16389642572154,0.246985965249605,0.328067217266291,0.40637940532461,0.48116154318454,0.551653251201954,0.617095349349381,0.67673027435179,0.729802368800365,0.775558088313686,0.813246170584386,0.842117808977344,0.861426874623135,0.870430236174444,0.868388237473059,0.854565413074689,0.828271072376289,0.789891024124112,0.74098422051118,0.683171597062119,0.61807553409988,0.547318419313,0.472520976153445,0.395300282827574,0.317267469126112,0.24002516343642,0.165164872288915,0.0942646035240346,0.0288871742253487,-0.0294202536912402,-0.0791248333729993,-0.118704387619804,-0.146641177170964,-0.161413176597238,-0.161483458030514,-0.145572725735394,-0.115064167232357,-0.0728136635421732,-0.0216972998820693,0.035391781705084,-1.3139403862472,-1.12281087577764,-0.925787289814808,-0.723952072019488,-0.518255844386855,-0.308774945212739,-0.00946298458776744,-3.12629755963358,-3.28753692948451,-3.28765131531433,-2.58535283841716,-1.7151669138583,-0.444590453369543,0.708377429953038,0.632356785266037,0.675632473357715,0.718936171259397,0.762266376563376,0.805621664877803
-0.314500468353333,-0.313536640537016,-0.312358132486502,-0.310927765457798,-0.309206885883328,-0.307157637754906,-0.304746230569789,-0.301947283371917,-0.298749187191959,-0.29516021567887,-0.29121483517103,-0.286979360587378,-0.282555851825549,-0.278083056645639,-0.273733382220991,-0.269705351759461,-0.266211689808159,-0.263463887952998,-0.26165097205279,-0.260824724190854,-0.260876251057526,-0.261650150962131,-0.262969588874095,-0.264652981533814,-0.26652644790532,-0.268431627093682,-0.270229023429151,-0.271797395539021,-0.273029845824654,-0.273827185224781,-0.274088862278168,-0.273701276965948,-0.272522650465303,-0.270362756507669,-0.266954676080477,-0.261914310816269,-0.254682045853792,-0.244478716347949,-0.230602589425354,-0.212489972212295,-0.189753519769759,-0.162415154200883,1.87755430055306,1.43235359782778,0.987152933140245,0.541959289533264,0.0980469345860043,-0.248089403271384,-0.292392497078423,-0.317305452278706,-0.318683705111104,-0.318684201961079,6.16987575826693,3.27914968812136,0.388466521813505,-0.318573279485308,-0.296198749155555,-0.31793433331231,-0.318659266783504,-0.318683372968541,-0.318684174567929
-0.863775403815286,-0.798274571476743,-0.725509451047503,-0.646266214941501,-0.561830100055007,-0.473928577715766,-0.384612406033981,-0.2961069442548,-0.210671605026076,-0.130494107070331,-0.0576280118056854,0.00603250499561832,0.0587532429473051,0.0989486422704051,0.125168484200678,0.136089753888416,0.130519302561876,0.107413351737629,0.065993686694689,0.00765921269996731,-0.0638891463580795,-0.144729921589363,-0.230911442947825,-0.318578685874912,-0.404143978967219,-0.484474889148064,-0.557048363949184,-0.620016147615824,-0.672150451602447,-0.712676925720647,-0.741028972912886,-0.756559100135663,-0.758224337982397,-0.74423892970929,-0.711674178285595,-0.6560017335463,-0.570658196819615,-0.447421474685852,-0.282192229774262,-0.0765267318235296,0.163498323469106,0.42845208778766,2.94211259662711,2.24151673417674,1.54186508654042,0.846722490579,0.172044522262067,-0.425223531297073,-0.761894432018586,-1.28617013530816,-1.29437847450212,-1.29438154808081,0.499573275259922,0.205781883954338,-0.0749525846599322,-0.141902485825977,0.690285596302054,1.40109285845401,2.11844466828827,2.83711980992064,3.55605830876638
-0.219410772505936,-0.213989591438531,-0.208543227332209,-0.203050019828427,-0.197488252658047,-0.191836153574436,-0.186071893805707,-0.180173587061864,-0.174119288133604,-0.167886991120932,-0.161454627331445,-0.154800062890163,-0.147901096105076,-0.140735454634971,-0.133280792508682,-0.125514687047506,-0.117414635745095,-0.108958053161596,-0.100125877848817,-0.0909968264649722,-0.0817568099790571,-0.0725978146960324,-0.063712475132548,-0.0552940170534959,-0.0475361714980838,-0.0406330626204765,-0.0347790713129529,-0.0301686754990791,-0.0269962666894359,-0.0254559408739349,-0.0257412600517128,-0.0280449786151292,-0.0325587263204301,-0.0394726365689673,-0.0489749050190953,-0.0612512589248563,-0.0764843117617608,-0.0948051075459546,-0.115888851162154,-0.139161050066431,-0.164046864561385,-0.189975085323999,4.07804487007628,3.20377911705749,2.32968818668467,1.45651507756722,0.588114284303738,-0.25077997532958,-0.366844846268028,-1.32401068189312,-2.00905729896551,-2.03030071000249,2.23136854459593,1.47635817603763,0.724605616958131,0.0135969418569215,-0.430894379271133,-0.811035744986948,-1.14260217770706,-1.40941874993804,-1.60803901830112
-0.859110178492472,-0.805761882051846,-0.749488103710801,-0.691290844621555,-0.632172588789147,-0.573072281692607,-0.514836043671875,-0.458213898161955,-0.403870897466688,-0.352403524180012,-0.304356020468423,-0.260234276498327,-0.220516677033655,-0.185662140766709,-0.156115873031043,-0.132313370198303,-0.114683124828358,-0.10364836211356,-0.0996044534394776,-0.102304632977742,-0.110801989405293,-0.124112060655528,-0.141249138990828,-0.161227122191219,-0.183060385872824,-0.205764771350797,-0.228358696116034,-0.249864283476347,-0.269308272686062,-0.285722336911019,-0.298142362126992,-0.305606307895298,-0.307150555099184,-0.301805157412764,-0.288589042935234,-0.266506707616665,-0.234547966881279,-0.191876615344709,-0.139412799861357,-0.0790671612513606,-0.0127837695113282,0.0574774342520343,-1.13743453879247,-1.06293422415586,-0.945190594687274,-0.782112644366503,-0.587588478809265,-0.37900029436675,-0.259966049028942,0.152135795083617,1.02356967501835,1.89523962149473,0.798356504652155,0.380429704053526,-0.0369776530420056,-0.261349597915875,0.692463398086294,1.67121969072905,2.64998962845535,3.62875964304962,4.60752965807689
0.0977315596428924,0.0860621175977529,0.0743742563801088,0.0626484983848937,0.0508653756525978,0.0390054306869507,0.0270492173728574,0.0149773020079044,0.00277026446249763,-0.00959130051433617,-0.0221267818241308,-0.0348555503611576,-0.0477969571424838,-0.060970331197265,-0.0743949771824256,-0.0880901726870835,-0.10207516518245,-0.116369168567395,-0.130992404309088,-0.145993347610015,-0.161451281787528,-0.177446935127508,-0.194060895064844,-0.211373583661523,-0.229465227721951,-0.248415822352068,-0.268305086468902,-0.289212408384727,-0.311216779101342,-0.334396710324481,-0.358830133406031,-0.384594274390576,-0.411765499015091,-0.440419119798789,-0.470629155150997,-0.502468027573315,-0.536006184354203,-0.57128616022646,-0.608106516420525,-0.646131633029174,-0.685024554664451,-0.724448925148893,3.67752487129999,2.83892049481919,2.00032012886897,1.16176159082057,0.32363881909485,-0.50464216260729,-0.690714232811389,-1.07501871784988,-2.12939969846692,-2.24361960560901,-0.955484454865274,-0.62663359886626,-0.29077011515622,-0.0524080159112619,0.279920158905183,0.910624541620262,1.54174262134372,2.17293163235705,2.80413279057648
